PAY_TABLE,START_DATE,END_DATE,PAY_PLAN,GRADE,STEP,BASIC_SALARY
U530,2022-07-25,4712-12-31,AD,13,23,151119
U530,2022-07-25,4712-12-31,AD,13,24,153869
U530,2022-07-25,4712-12-31,AD,13,25,156599
U530,2022-07-25,4712-12-31,AD,13,26,159306
U530,2022-07-25,4712-12-31,AD,13,27,161986
U530,2022-07-25,4712-12-31,AD,13,28,164631
U530,2022-07-25,4712-12-31,AD,13,29,167247
U530,2022-07-25,4712-12-31,AD,14,00,94341
U530,2022-07-25,4712-12-31,AD,14,01,96853
U530,2022-07-25,4712-12-31,AD,14,02,99399
U530,2022-07-25,4712-12-31,AD,14,03,101977
U530,2022-07-25,4712-12-31,AD,14,04,104583
U530,2022-07-25,4712-12-31,AD,14,05,107223
U530,2022-07-25,4712-12-31,AD,14,06,109885
U530,2022-07-25,4712-12-31,AD,14,07,112574
U530,2022-07-25,4712-12-31,AD,14,08,115286
U530,2022-07-25,4712-12-31,AD,14,09,118023
U530,2022-07-25,4712-12-31,AD,14,10,120773
U530,2022-07-25,4712-12-31,AD,14,11,123548
U530,2022-07-25,4712-12-31,AD,14,12,126333
U530,2022-07-25,4712-12-31,AD,14,13,129130
U530,2022-07-25,4712-12-31,AD,14,14,131943
U530,2022-07-25,4712-12-31,AD,14,15,134753
U530,2022-07-25,4712-12-31,AD,14,16,137574
U530,2022-07-25,4712-12-31,AD,14,17,140393
U530,2022-07-25,4712-12-31,AD,14,18,143221
U530,2022-07-25,4712-12-31,AD,14,19,146038
U530,2022-07-25,4712-12-31,AD,14,20,148847
U530,2022-07-25,4712-12-31,AD,14,21,151643
U530,2022-07-25,4712-12-31,AD,14,22,154435
U530,2022-07-25,4712-12-31,AD,14,23,157202
U530,2022-07-25,4712-12-31,AD,14,24,159958
U530,2022-07-25,4712-12-31,AD,14,25,162689
U530,2022-07-25,4712-12-31,AD,14,26,165394
U530,2022-07-25,4712-12-31,AD,14,27,168076
U530,2022-07-25,4712-12-31,AD,14,28,170726
U530,2022-07-25,4712-12-31,AD,14,29,173339
U530,2022-07-25,4712-12-31,AD,15,00,100432
U530,2022-07-25,4712-12-31,AD,15,01,102947
U530,2022-07-25,4712-12-31,AD,15,02,105492
U530,2022-07-25,4712-12-31,AD,15,03,108065
U530,2022-07-25,4712-12-31,AD,15,04,110677
U530,2022-07-25,4712-12-31,AD,15,05,113315
U530,2022-07-25,4712-12-31,AD,15,06,115974
U530,2022-07-25,4712-12-31,AD,15,07,118667
U530,2022-07-25,4712-12-31,AD,16,02,111584
U530,2022-07-25,4712-12-31,AD,16,03,114159
U530,2022-07-25,4712-12-31,AD,16,04,116768
U530,2022-07-25,4712-12-31,AD,16,05,119404
U530,2022-07-25,4712-12-31,AD,16,06,122065
U530,2022-07-25,4712-12-31,AD,16,07,124756
U530,2022-07-25,4712-12-31,AD,16,08,127469
U530,2022-07-25,4712-12-31,AD,16,09,130207
U530,2022-07-25,4712-12-31,AD,16,10,132961
U530,2022-07-25,4712-12-31,AD,12,24,150969
U530,2022-07-25,4712-12-31,AD,12,25,153700
U530,2022-07-25,4712-12-31,AD,12,26,156410
U530,2022-07-25,4712-12-31,AD,12,27,159086
U530,2022-07-25,4712-12-31,AD,12,28,161734
U530,2022-07-25,4712-12-31,AD,12,29,164346
U530,2022-07-25,4712-12-31,AD,13,00,88248
U530,2022-07-25,4712-12-31,AD,13,01,90764
U530,2022-07-25,4712-12-31,AD,13,02,93308
U530,2022-07-25,4712-12-31,AD,13,03,95884
U530,2022-07-25,4712-12-31,AD,13,04,98489
U530,2022-07-25,4712-12-31,AD,13,05,101132
U530,2022-07-25,4712-12-31,AD,13,06,103795
U530,2022-07-25,4712-12-31,AD,13,07,106485
U530,2022-07-25,4712-12-31,AD,13,08,109198
U530,2022-07-25,4712-12-31,AD,13,09,111932
U530,2022-07-25,4712-12-31,AD,13,10,114688
U530,2022-07-25,4712-12-31,AD,13,11,117459
U530,2022-07-25,4712-12-31,AD,13,12,120242
U530,2022-07-25,4712-12-31,AD,13,13,123039
U530,2022-07-25,4712-12-31,AD,13,14,125848
U530,2022-07-25,4712-12-31,AD,13,15,128667
U530,2022-07-25,4712-12-31,AD,13,16,131484
U530,2022-07-25,4712-12-31,AD,13,17,134302
U530,2022-07-25,4712-12-31,AD,13,18,137127
U530,2022-07-25,4712-12-31,AD,13,19,139942
U530,2022-07-25,4712-12-31,AD,13,20,142755
U530,2022-07-25,4712-12-31,AD,13,21,145550
U530,2022-07-25,4712-12-31,AD,13,22,148343
U530,2022-07-25,4712-12-31,AD,12,23,148218
U530,2022-07-25,4712-12-31,AD,15,10,126870
U530,2022-07-25,4712-12-31,AD,15,11,129641
U530,2022-07-25,4712-12-31,AD,15,12,132425
U530,2022-07-25,4712-12-31,AD,15,13,135227
U530,2022-07-25,4712-12-31,AD,15,14,138028
U530,2022-07-25,4712-12-31,AD,15,15,140847
U530,2022-07-25,4712-12-31,AD,15,16,143663
U530,2022-07-25,4712-12-31,AD,15,17,146486
U530,2022-07-25,4712-12-31,AD,15,18,149309
U530,2022-07-25,4712-12-31,AD,15,19,152128
U530,2022-07-25,4712-12-31,AD,15,20,154936
U530,2022-07-25,4712-12-31,AD,15,21,157736
U530,2022-07-25,4712-12-31,AD,15,22,160526
U530,2022-07-25,4712-12-31,AD,15,23,163298
U530,2022-07-25,4712-12-31,AD,15,24,166050
U530,2022-07-25,4712-12-31,AD,15,25,168780
U530,2022-07-25,4712-12-31,AD,15,26,171489
U530,2022-07-25,4712-12-31,AD,15,27,174165
U530,2022-07-25,4712-12-31,AD,15,28,176814
U530,2022-07-25,4712-12-31,AD,15,29,179429
U530,2022-07-25,4712-12-31,AD,16,00,106520
U530,2022-07-25,4712-12-31,AD,16,01,109038
U530,2022-07-25,4712-12-31,AD,15,08,121382
U530,2022-07-25,4712-12-31,AD,15,09,124116
U530,2022-07-25,4712-12-31,AD,16,11,135732
U530,2022-07-25,4712-12-31,AD,16,12,138517
U530,2022-07-25,4712-12-31,AD,16,13,141314
U530,2022-07-25,4712-12-31,AD,16,14,144123
U530,2022-07-25,4712-12-31,AD,16,15,146941
U530,2022-07-25,4712-12-31,AD,16,16,149756
U530,2022-07-25,4712-12-31,AD,16,17,152580
U530,2022-07-25,4712-12-31,AD,16,18,155400
U530,2022-07-25,4712-12-31,AD,16,19,158217
U530,2022-07-25,4712-12-31,AD,16,20,161030
U530,2022-07-25,4712-12-31,AD,16,21,163827
U530,2022-07-25,4712-12-31,AD,16,22,166616
U530,2022-07-25,4712-12-31,AD,16,23,169389
U530,2022-07-25,4712-12-31,AD,16,24,172141
U530,2022-07-25,4712-12-31,AD,16,25,174872
U530,2022-07-25,4712-12-31,AD,16,26,177585
U530,2022-07-25,4712-12-31,AD,16,27,180258
U530,2022-07-25,4712-12-31,AD,16,28,182911
U530,2022-07-25,4712-12-31,AD,16,29,185519
U530,2022-07-25,4712-12-31,AD,17,00,113774
U530,2022-07-25,4712-12-31,AD,17,01,116286
U530,2022-07-25,4712-12-31,AD,17,02,118831
U530,2022-07-25,4712-12-31,AD,17,03,121409
U530,2022-07-25,4712-12-31,AD,17,04,124017
U530,2022-07-25,4712-12-31,AD,17,05,126660
U530,2022-07-25,4712-12-31,AD,17,06,129321
U530,2022-07-25,4712-12-31,AD,17,07,132013
U530,2022-07-25,4712-12-31,AD,17,08,134724
U530,2022-07-25,4712-12-31,AD,17,09,137456
U530,2022-07-25,4712-12-31,AD,17,10,140216
U530,2022-07-25,4712-12-31,AD,17,11,142984
U530,2022-07-25,4712-12-31,AD,17,12,145765
U530,2022-07-25,4712-12-31,AD,17,13,148572
U530,2022-07-25,4712-12-31,AD,17,14,151377
U530,2022-07-25,4712-12-31,AD,17,15,154192
U530,2022-07-25,4712-12-31,AD,17,16,157012
U530,2022-07-25,4712-12-31,AD,17,17,159833
U530,2022-07-25,4712-12-31,AD,17,18,162655
U530,2022-07-25,4712-12-31,AD,17,19,165471
U530,2022-07-25,4712-12-31,AD,17,20,168279
U530,2022-07-25,4712-12-31,AD,17,21,171083
U530,2022-07-25,4712-12-31,AD,17,22,173869
U530,2022-07-25,4712-12-31,AD,17,23,176641
U530,2022-07-25,4712-12-31,AD,17,24,179390
U530,2022-07-25,4712-12-31,AD,17,25,182122
U530,2022-07-25,4712-12-31,AD,17,26,184830
U530,2022-07-25,4712-12-31,AD,17,27,187512
U530,2022-07-25,4712-12-31,AD,17,28,190157
U530,2022-07-25,4712-12-31,AD,17,29,192772
U530,2022-07-25,4712-12-31,AD,18,00,121031
U530,2022-07-25,4712-12-31,AD,18,01,123538
U530,2022-07-25,4712-12-31,AD,18,02,126086
U530,2022-07-25,4712-12-31,AD,18,03,128666
U530,2022-07-25,4712-12-31,AD,18,04,131268
U530,2022-07-25,4712-12-31,AD,18,05,133909
U530,2022-07-25,4712-12-31,AD,18,06,136571
U530,2022-07-25,4712-12-31,AD,18,07,139256
U530,2022-07-25,4712-12-31,AD,18,08,141971
U530,2022-07-25,4712-12-31,AD,18,09,144711
U530,2022-07-25,4712-12-31,AD,18,10,147466
U530,2022-07-25,4712-12-31,AD,11,00,82447
U530,2022-07-25,4712-12-31,AD,11,01,84964
U530,2022-07-25,4712-12-31,AD,11,02,87503
U530,2022-07-25,4712-12-31,AD,11,03,90086
U530,2022-07-25,4712-12-31,AD,11,04,92689
U530,2022-07-25,4712-12-31,AD,11,05,95327
U530,2022-07-25,4712-12-31,AD,11,06,97993
U530,2022-07-25,4712-12-31,AD,11,07,100685
U530,2022-07-25,4712-12-31,AD,11,08,103398
U530,2022-07-25,4712-12-31,AD,11,09,106131
U530,2022-07-25,4712-12-31,AD,11,10,108886
U530,2022-07-25,4712-12-31,AD,11,11,111656
U530,2022-07-25,4712-12-31,AD,11,12,114438
U530,2022-07-25,4712-12-31,AD,11,13,117241
U550,2022-07-25,4712-12-31,AD,11,00,73874
U550,2022-07-25,4712-12-31,AD,11,01,75923
U550,2022-07-25,4712-12-31,AD,11,02,78406
U550,2022-07-25,4712-12-31,AD,11,03,80714
U550,2022-07-25,4712-12-31,AD,11,04,83050
U550,2022-07-25,4712-12-31,AD,11,05,85408
U550,2022-07-25,4712-12-31,AD,11,06,87800
U550,2022-07-25,4712-12-31,AD,11,07,90210
U550,2022-07-25,4712-12-31,AD,11,08,92644
U550,2022-07-25,4712-12-31,AD,11,09,95090
U550,2022-07-25,4712-12-31,AD,11,10,97563
U550,2022-07-25,4712-12-31,AD,11,11,100041
U550,2022-07-25,4712-12-31,AD,11,13,105049
U550,2022-07-25,4712-12-31,AD,11,14,107563
U550,2022-07-25,4712-12-31,AD,11,15,110085
U550,2022-07-25,4712-12-31,AD,11,16,112617
U550,2022-07-25,4712-12-31,AD,11,17,115140
U550,2022-07-25,4712-12-31,AD,11,18,117665
U550,2022-07-25,4712-12-31,AD,11,19,120189
U550,2022-07-25,4712-12-31,AD,11,20,122708
U550,2022-07-25,4712-12-31,AD,11,21,125215
U550,2022-07-25,4712-12-31,AD,11,22,127716
U550,2022-07-25,4712-12-31,AD,11,23,130199
U550,2022-07-25,4712-12-31,AD,11,24,132666
U550,2022-07-25,4712-12-31,AD,11,25,135116
U550,2022-07-25,4712-12-31,AD,11,26,137539
U550,2022-07-25,4712-12-31,AD,11,27,139940
U550,2022-07-25,4712-12-31,AD,11,28,142314
U550,2022-07-25,4712-12-31,AD,11,29,144654
U550,2022-07-25,4712-12-31,AD,12,00,76471
U550,2022-07-25,4712-12-31,AD,12,01,78725
U550,2022-07-25,4712-12-31,AD,12,02,81004
U550,2022-07-25,4712-12-31,AD,12,03,83320
U550,2022-07-25,4712-12-31,AD,12,04,85649
U550,2022-07-25,4712-12-31,AD,12,05,88012
U550,2022-07-25,4712-12-31,AD,12,06,90402
U550,2022-07-25,4712-12-31,AD,12,07,92813
U550,2022-07-25,4712-12-31,AD,12,08,95240
U550,2022-07-25,4712-12-31,AD,12,09,97692
U550,2022-07-25,4712-12-31,AD,12,10,100162
U550,2022-07-25,4712-12-31,AD,12,11,102644
U550,2022-07-25,4712-12-31,AD,12,12,105138
U550,2022-07-25,4712-12-31,AD,12,13,107646
U550,2022-07-25,4712-12-31,AD,12,14,110161
U550,2022-07-25,4712-12-31,AD,12,15,112685
U550,2022-07-25,4712-12-31,AD,12,16,114903
U550,2022-07-25,4712-12-31,AD,12,17,117740
U550,2022-07-25,4712-12-31,AD,12,18,120266
U550,2022-07-25,4712-12-31,AD,12,19,122792
U550,2022-07-25,4712-12-31,AD,12,20,125310
U550,2022-07-25,4712-12-31,AD,12,21,127818
U550,2022-07-25,4712-12-31,AD,11,12,102538
U550,2022-07-25,4712-12-31,AD,12,22,130316
U550,2022-07-25,4712-12-31,AD,13,00,79132
U550,2022-07-25,4712-12-31,AD,13,01,81320
U550,2022-07-25,4712-12-31,AD,13,02,83602
U550,2022-07-25,4712-12-31,AD,13,03,85921
U550,2022-07-25,4712-12-31,AD,13,04,88248
U550,2022-07-25,4712-12-31,AD,13,05,90608
U550,2022-07-25,4712-12-31,AD,13,06,92996
U550,2022-07-25,4712-12-31,AD,13,07,95410
U550,2022-07-25,4712-12-31,AD,13,08,97841
U550,2022-07-25,4712-12-31,AD,13,09,100290
U550,2022-07-25,4712-12-31,AD,12,25,137713
U550,2022-07-25,4712-12-31,AD,12,26,140143
U550,2022-07-25,4712-12-31,AD,12,27,142540
U550,2022-07-25,4712-12-31,AD,12,28,144911
U550,2022-07-25,4712-12-31,AD,12,29,147260
U550,2022-07-25,4712-12-31,AD,12,23,132795
U550,2022-07-25,4712-12-31,AD,12,24,135270
U550,2022-07-25,4712-12-31,AD,13,11,105242
U550,2022-07-25,4712-12-31,AD,13,12,107739
U550,2022-07-25,4712-12-31,AD,13,13,110245
U550,2022-07-25,4712-12-31,AD,13,14,112762
U550,2022-07-25,4712-12-31,AD,13,15,115284
U550,2022-07-25,4712-12-31,AD,13,16,117494
U550,2022-07-25,4712-12-31,AD,13,17,120338
U550,2022-07-25,4712-12-31,AD,13,18,122864
U550,2022-07-25,4712-12-31,AD,13,19,125389
U550,2022-07-25,4712-12-31,AD,13,20,127906
U550,2022-07-25,4712-12-31,AD,13,21,130418
U550,2022-07-25,4712-12-31,AD,13,22,132915
U550,2022-07-25,4712-12-31,AD,13,23,135400
U550,2022-07-25,4712-12-31,AD,13,24,137868
U550,2022-07-25,4712-12-31,AD,13,25,140314
U550,2022-07-25,4712-12-31,AD,13,26,142740
U550,2022-07-25,4712-12-31,AD,13,27,145141
U550,2022-07-25,4712-12-31,AD,13,28,147510
U550,2022-07-25,4712-12-31,AD,13,29,149851
U550,2022-07-25,4712-12-31,AD,14,00,84530
U550,2022-07-25,4712-12-31,AD,14,01,86551
U550,2022-07-25,4712-12-31,AD,14,02,89058
U550,2022-07-25,4712-12-31,AD,14,03,91368
U550,2022-07-25,4712-12-31,AD,14,04,93708
U550,2022-07-25,4712-12-31,AD,14,05,96066
U550,2022-07-25,4712-12-31,AD,14,06,98459
U550,2022-07-25,4712-12-31,AD,14,07,100869
U550,2022-07-25,4712-12-31,AD,14,08,103296
U550,2022-07-25,4712-12-31,AD,14,09,105749
U550,2022-07-25,4712-12-31,AD,14,10,108220
U550,2022-07-25,4712-12-31,AD,14,11,110699
U550,2022-07-25,4712-12-31,AD,14,12,112744
U550,2022-07-25,4712-12-31,AD,14,13,115704
U550,2022-07-25,4712-12-31,AD,14,14,118216
U550,2022-07-25,4712-12-31,AD,14,15,120745
U550,2022-07-25,4712-12-31,AD,14,16,122934
U550,2022-07-25,4712-12-31,AD,14,17,125796
U550,2022-07-25,4712-12-31,AD,14,18,128323
U550,2022-07-25,4712-12-31,AD,14,19,130852
U550,2022-07-25,4712-12-31,AD,14,20,133366
U550,2022-07-25,4712-12-31,AD,14,21,135874
U550,2022-07-25,4712-12-31,AD,14,22,138371
U550,2022-07-25,4712-12-31,AD,14,23,140858
U550,2022-07-25,4712-12-31,AD,14,24,143322
U550,2022-07-25,4712-12-31,AD,14,25,145770
U550,2022-07-25,4712-12-31,AD,14,26,148199
U550,2022-07-25,4712-12-31,AD,14,27,150594
U550,2022-07-25,4712-12-31,AD,14,28,152974
U550,2022-07-25,4712-12-31,AD,14,29,155310
U550,2022-07-25,4712-12-31,AD,15,00,89983
U550,2022-07-25,4712-12-31,AD,15,01,92240
U550,2022-07-25,4712-12-31,AD,15,02,94518
U550,2022-07-25,4712-12-31,AD,15,03,96828
U550,2022-07-25,4712-12-31,AD,15,04,99165
U550,2022-07-25,4712-12-31,AD,15,05,101529
U550,2022-07-25,4712-12-31,AD,15,06,103915
U550,2022-07-25,4712-12-31,AD,15,07,106326
U550,2022-07-25,4712-12-31,AD,15,08,108757
U550,2022-07-25,4712-12-31,AD,13,10,102756
U550,2022-07-25,4712-12-31,AD,15,09,111206
U550,2022-07-25,4712-12-31,AD,15,10,113678
U550,2022-07-25,4712-12-31,AD,15,11,116164
U550,2022-07-25,4712-12-31,AD,15,12,118650
U550,2022-07-25,4712-12-31,AD,15,13,121164
U550,2022-07-25,4712-12-31,AD,15,14,123677
U550,2022-07-25,4712-12-31,AD,15,15,126199
U550,2022-07-25,4712-12-31,AD,15,16,128383
U550,2022-07-25,4712-12-31,AD,15,17,131254
U550,2022-07-25,4712-12-31,AD,15,18,133784
U550,2022-07-25,4712-12-31,AD,15,19,136303
U550,2022-07-25,4712-12-31,AD,15,20,138825
U550,2022-07-25,4712-12-31,AD,15,21,141331
U550,2022-07-25,4712-12-31,AD,15,22,143833
U550,2022-07-25,4712-12-31,AD,15,23,146317
U550,2022-07-25,4712-12-31,AD,15,24,148778
U550,2022-07-25,4712-12-31,AD,15,25,151225
U550,2022-07-25,4712-12-31,AD,15,26,153653
U550,2022-07-25,4712-12-31,AD,15,27,156055
U550,2022-07-25,4712-12-31,AD,15,28,158427
U550,2022-07-25,4712-12-31,AD,15,29,160768
U550,2022-07-25,4712-12-31,AD,16,00,95445
U550,2022-07-25,4712-12-31,AD,16,01,97700
U550,2022-07-25,4712-12-31,AD,16,02,99977
U550,2022-07-25,4712-12-31,AD,16,03,102287
U550,2022-07-25,4712-12-31,AD,16,04,104624
U550,2022-07-25,4712-12-31,AD,16,05,106985
U550,2022-07-25,4712-12-31,AD,16,06,109367
U550,2022-07-25,4712-12-31,AD,16,07,111781
U550,2022-07-25,4712-12-31,AD,16,08,114214
U550,2022-07-25,4712-12-31,AD,16,09,116662
U550,2022-07-25,4712-12-31,AD,16,10,119130
U550,2022-07-25,4712-12-31,AD,16,11,121616
U550,2022-07-25,4712-12-31,AD,16,12,124107
U550,2022-07-25,4712-12-31,AD,16,13,126618
U550,2022-07-25,4712-12-31,AD,16,14,129135
U550,2022-07-25,4712-12-31,AD,16,15,131656
U550,2022-07-25,4712-12-31,AD,16,16,133824
U550,2022-07-25,4712-12-31,AD,16,17,136709
U550,2022-07-25,4712-12-31,AD,16,18,139240
U550,2022-07-25,4712-12-31,AD,16,19,141767
U550,2022-07-25,4712-12-31,AD,16,20,144279
U550,2022-07-25,4712-12-31,AD,16,21,146792
U550,2022-07-25,4712-12-31,AD,16,22,149288
U550,2022-07-25,4712-12-31,AD,16,23,151771
U550,2022-07-25,4712-12-31,AD,16,24,154240
U550,2022-07-25,4712-12-31,AD,16,25,156685
U550,2022-07-25,4712-12-31,AD,16,26,159112
U550,2022-07-25,4712-12-31,AD,16,27,161515
U550,2022-07-25,4712-12-31,AD,16,28,163886
U550,2022-07-25,4712-12-31,AD,16,29,166227
U550,2022-07-25,4712-12-31,AD,17,00,101940
U550,2022-07-25,4712-12-31,AD,17,01,104194
U550,2022-07-25,4712-12-31,AD,17,02,106471
U550,2022-07-25,4712-12-31,AD,17,03,108784
U550,2022-07-25,4712-12-31,AD,17,04,111125
U550,2022-07-25,4712-12-31,AD,17,05,113480
U550,2022-07-25,4712-12-31,AD,17,06,115871
U550,2022-07-25,4712-12-31,AD,17,07,118281
U550,2022-07-25,4712-12-31,AD,17,08,120711
U550,2022-07-25,4712-12-31,AD,17,09,123157
U550,2022-07-25,4712-12-31,AD,17,10,125632
U550,2022-07-25,4712-12-31,AD,17,11,128115
U550,2022-07-25,4712-12-31,AD,17,12,130606
U550,2022-07-25,4712-12-31,AD,17,13,133122
U550,2022-07-25,4712-12-31,AD,17,14,135634
U550,2022-07-25,4712-12-31,AD,17,15,138157
U550,2022-07-25,4712-12-31,AD,17,16,140301
U550,2022-07-25,4712-12-31,AD,17,17,143206
U550,2022-07-25,4712-12-31,AD,17,18,145742
U550,2022-07-25,4712-12-31,AD,17,19,148262
U550,2022-07-25,4712-12-31,AD,17,20,150776
U550,2022-07-25,4712-12-31,AD,17,21,153285
U550,2022-07-25,4712-12-31,AD,17,22,155787
U550,2022-07-25,4712-12-31,AD,17,23,158268
U550,2022-07-25,4712-12-31,AD,17,24,160738
U550,2022-07-25,4712-12-31,AD,17,27,168013
U550,2022-07-25,4712-12-31,AD,17,28,170385
U550,2022-07-25,4712-12-31,AD,17,29,172725
U550,2022-07-25,4712-12-31,AD,18,00,108442
U550,2022-07-25,4712-12-31,AD,18,01,110693
U550,2022-07-25,4712-12-31,AD,18,02,112971
U550,2022-07-25,4712-12-31,AD,18,03,115282
U550,2022-07-25,4712-12-31,AD,18,04,117617
U550,2022-07-25,4712-12-31,AD,18,05,119983
U550,2022-07-25,4712-12-31,AD,18,06,122368
U550,2022-07-25,4712-12-31,AD,18,07,124780
U550,2022-07-25,4712-12-31,AD,18,08,127211
U550,2022-07-25,4712-12-31,AD,18,09,129663
U550,2022-07-25,4712-12-31,AD,18,10,132128
U550,2022-07-25,4712-12-31,AD,18,11,134611
U550,2022-07-25,4712-12-31,AD,18,12,137103
U550,2022-07-25,4712-12-31,AD,18,13,139614
U550,2022-07-25,4712-12-31,AD,18,14,142126
U550,2022-07-25,4712-12-31,AD,18,15,144652
U550,2022-07-25,4712-12-31,AD,18,16,146926
U550,2022-07-25,4712-12-31,AD,18,17,149705
U550,2022-07-25,4712-12-31,AD,18,18,152233
U550,2022-07-25,4712-12-31,AD,18,19,154763
U550,2022-07-25,4712-12-31,AD,18,20,157274
U550,2022-07-25,4712-12-31,AD,18,21,159788
U550,2022-07-25,4712-12-31,AD,18,22,162286
U550,2022-07-25,4712-12-31,AD,18,23,164767
U550,2022-07-25,4712-12-31,AD,18,24,167235
U550,2022-07-25,4712-12-31,AD,18,25,169682
U550,2022-07-25,4712-12-31,AD,18,26,172103
U550,2022-07-25,4712-12-31,AD,18,27,174508
U550,2022-07-25,4712-12-31,AD,18,28,176881
U550,2022-07-25,4712-12-31,AD,18,29,179224
U550,2022-07-25,4712-12-31,AD,17,25,163185
U550,2022-07-25,4712-12-31,AD,17,26,165607
